participant_id,condition,month,round,followed,decision_type,available_snapshot,invested,cas,chatbot_change,newspost_change,direction
UCLWFFUNV3X,llm-reasoning,3,1,1,follow,1000,1000,1,9.5,7.37,follow
UCLWFFUNV3X,llm-reasoning,3,3,1,unfollow,406.46,914.64,,-11,-0.72,unfollow
UCLWFFUNV3X,llm-reasoning,3,4,1,follow,1321.1,1300,0.9840284611,12,-1.31,follow
UCLWFFUNV3X,llm-reasoning,4,1,1,follow,1021.1,200,0.195867202,5,7.03,follow
UCLWFFUNV3X,llm-reasoning,4,2,0,decline,821.1,,,0.95,10.99,follow
UCLWFFUNV3X,llm-reasoning,4,4,1,unfollow,821.1,207.91,,-4.9,-6.25,unfollow
UCLWFFUNV3X,llm-reasoning,5,1,1,unfollow,2029.01,996.45,,-11,-1.63,unfollow
UCLWFFUNV3X,llm-reasoning,5,2,1,unfollow,1025.46,1383.2,,-11,-6.88,unfollow
UCLWA213LXW,llm-control,1,1,1,follow,1000,500,0.5,11,-4.99,follow
UCLWA213LXW,llm-control,1,2,1,follow,500,400,0.8,3,11.15,follow
UCLWA213LXW,llm-control,1,3,0,decline,100,,,1.3,-4.4,follow
UCLWA213LXW,llm-control,2,1,1,follow,1512,1400,0.9259259259,13,9.3,follow
UCLWA213LXW,llm-control,2,2,1,follow,112,50,0.4464285714,4.9,2.82,follow
UCLWA213LXW,llm-control,2,3,0,decline,62,,,4.75,-4.12,follow
UCLWA213LXW,llm-control,3,1,1,unfollow,1062,571.65,,-11,1.51,unfollow
UCLWA213LXW,llm-control,3,2,1,follow,186.1,100,0.5373455132,9.5,-4.25,follow
UCLWA213LXW,llm-control,4,2,1,follow,1086.1,200,0.1841451063,0.95,8.1,follow
UCL33ZJQWRY,llm-reasoning,1,1,1,follow,1000,300,0.3,1.3,-5.02,follow
UCL33ZJQWRY,llm-reasoning,1,2,1,follow,700,500,0.7142857143,11,4.51,follow
UCL33ZJQWRY,llm-reasoning,1,3,1,follow,200,80,0.4,3,-3.52,follow
UCL33ZJQWRY,llm-reasoning,1,4,1,follow,120,100,0.8333333333,1.8,2.88,follow
UCL33ZJQWRY,llm-reasoning,2,1,1,follow,1020,200,0.1960784314,4.75,-3.42,follow
UCL33ZJQWRY,llm-reasoning,2,2,1,follow,820,100,0.1219512195,2.29,-5.16,follow
UCL33ZJQWRY,llm-reasoning,2,3,1,follow,720,400,0.5555555556,4.9,0.44,follow
UCL33ZJQWRY,llm-reasoning,2,4,1,follow,320,320,1,13,-2.11,follow
UCL33ZJQWRY,llm-reasoning,3,1,1,unfollow,1000,571.65,,-11,-9.35,unfollow
UCL33ZJQWRY,llm-reasoning,3,2,1,follow,1571.65,1000,0.6362739796,12,-1.16,follow
UCL33ZJQWRY,llm-reasoning,3,3,1,follow,571.65,500,0.8746610688,9.5,-1.52,follow
UCL33ZJQWRY,llm-reasoning,3,4,1,unfollow,71.65,102,,-1.8,5.85,unfollow
UCL33ZJQWRY,llm-reasoning,4,1,1,unfollow,1173.65,104.63,,-1.27,-2.76,unfollow
UCL33ZJQWRY,llm-reasoning,4,2,1,unfollow,1278.28,415.82,,-4.9,-10.97,unfollow
UCL33ZJQWRY,llm-reasoning,5,1,1,unfollow,1694.1,292.94,,-1.2,-0.09,unfollow
UCL33ZJQWRY,llm-reasoning,5,3,1,unfollow,487.04,498.22,,-11,-3.69,unfollow
UCL33ZJQWRY,llm-reasoning,5,4,1,unfollow,985.26,1064,,-11,6.08,unfollow
UCLJY0QZW9Y,llm-control,1,1,1,follow,1000,100,0.1,1.3,5.95,follow
UCLJY0QZW9Y,llm-control,1,2,0,decline,900,,,1.8,-1.25,follow
UCLJY0QZW9Y,llm-control,1,3,1,follow,900,100,0.1111111111,11,0.87,follow
UCLJY0QZW9Y,llm-control,2,1,1,follow,1820,200,0.1098901099,4.9,-11.86,follow
UCLJY0QZW9Y,llm-control,2,2,1,follow,680,100,0.1470588235,13,-5.39,follow
UCLJY0QZW9Y,llm-control,3,1,1,unfollow,1580,423.33,,-11,13,unfollow
UCLJY0QZW9Y,llm-control,3,2,1,follow,2003.33,250,0.124792221,12,-3.68,follow
UCLJY0QZW9Y,llm-control,3,3,0,decline,1753.33,,,-1.8,-3.34,unfollow
UCLJY0QZW9Y,llm-control,4,3,0,decline,2273.33,,,-4.9,3.13,unfollow
UCL43JN2Z3V,llm-reasoning,1,1,0,decline,1000,,,3,-0.15,follow
UCL43JN2Z3V,llm-reasoning,1,2,1,follow,1000,40,0.04,11,0.62,follow
UCL43JN2Z3V,llm-reasoning,1,3,1,follow,360,160,0.4444444444,1.3,13,follow
UCL43JN2Z3V,llm-reasoning,2,1,0,decline,1200,,,13,3.3,follow
UCL43JN2Z3V,llm-reasoning,3,1,1,unfollow,598,200.4,,-1.8,0.19,unfollow
UCL43JN2Z3V,llm-reasoning,3,4,0,decline,0,,,12,-1.52,follow
UCL43JN2Z3V,llm-reasoning,4,1,0,decline,1194.83,,,-1.27,-4.84,unfollow
UCL43JN2Z3V,llm-reasoning,4,3,1,unfollow,700,869.32,,-4.9,1.37,unfollow
UCL43JN2Z3V,llm-reasoning,4,4,1,follow,1569.32,500,0.318609334,5,-3.31,follow
UCL43JN2Z3V,llm-reasoning,5,3,1,unfollow,1569.32,252.62,,-1.2,-2.25,unfollow
UCL43JN2Z3V,llm-reasoning,5,4,1,unfollow,0,726.41,,-11,1.69,unfollow
UCLB1SIQD7H,llm-control,1,1,1,follow,1000,100,0.1,1.3,-7.05,follow
UCLB1SIQD7H,llm-control,1,2,1,follow,1000,100,0.1,11,-13,follow
UCLB1SIQD7H,llm-control,2,1,1,follow,2080,100,0.0480769231,13,7,follow
UCLB1SIQD7H,llm-control,2,2,1,follow,1980,50,0.0252525253,4.75,-6.25,follow
UCLB1SIQD7H,llm-control,2,3,1,follow,1950,100,0.0512820513,4.9,3.67,follow
UCLB1SIQD7H,llm-control,3,1,1,follow,2910,100,0.0343642612,9.5,-11.39,follow
UCLB1SIQD7H,llm-control,3,2,1,follow,2810,50,0.0177935943,12,2.51,follow
UCLB1SIQD7H,llm-control,3,4,1,unfollow,2760,114.33,,-11,-1.14,unfollow
UCLB1SIQD7H,llm-control,4,1,1,unfollow,3884.33,103.96,,-4.9,-4.28,unfollow
UCLB1SIQD7H,llm-control,4,2,1,unfollow,3988.29,50,,-1.27,10.12,unfollow
UCLB1SIQD7H,llm-control,4,3,1,follow,4038.29,100,0.0247629566,5,2.27,follow
UCLB1SIQD7H,llm-control,4,4,0,decline,3989.39,,,0.95,-2.59,follow
UCLB1SIQD7H,llm-control,5,3,1,unfollow,5039.39,53.2,,-11,6.15,unfollow
UCLB1SIQD7H,llm-control,5,4,1,unfollow,5092.59,99.64,,-11,4.55,unfollow
UCLAT9TADY6,llm-reasoning,1,1,1,follow,1000,100,0.1,1.3,-8.54,follow
UCLAT9TADY6,llm-reasoning,1,2,1,follow,900,100,0.1111111111,3,-6.09,follow
UCLAT9TADY6,llm-reasoning,1,3,1,follow,800,50,0.0625,1.8,-8.07,follow
UCLAT9TADY6,llm-reasoning,2,1,1,follow,1750,300,0.1714285714,4.9,-2.1,follow
UCLAT9TADY6,llm-reasoning,2,2,1,follow,1450,600,0.4137931034,13,-6.3,follow
UCLAT9TADY6,llm-reasoning,2,3,0,decline,850,,,2.29,0.39,follow
UCLAT9TADY6,llm-reasoning,2,4,1,follow,850,300,0.3529411765,4.75,-0.21,follow
UCLAT9TADY6,llm-reasoning,3,1,0,decline,1550,,,12,-8.43,follow
UCLAT9TADY6,llm-reasoning,3,2,0,decline,1550,,,-1.8,-7.86,unfollow
UCLAT9TADY6,llm-reasoning,3,3,0,decline,1550,,,9.5,0.24,follow
UCLAT9TADY6,llm-reasoning,4,2,1,unfollow,1550,311.87,,-4.9,-2.28,unfollow
UCLAT9TADY6,llm-reasoning,5,2,1,unfollow,1861.87,475,,-11,6.81,unfollow
UCLAT9TADY6,llm-reasoning,5,3,1,unfollow,2336.87,97.65,,-1.2,-7.01,unfollow
UCLNRA0PN39,llm-control,1,1,0,decline,1000,,,1.8,-9.18,follow
UCLNRA0PN39,llm-control,1,2,0,decline,1000,,,3,-9.75,follow
UCLNRA0PN39,llm-control,1,3,0,decline,1000,,,1.3,-7.93,follow
UCLNRA0PN39,llm-control,1,4,0,decline,1000,,,11,-3.49,follow
UCLNRA0PN39,llm-control,2,1,1,follow,2000,300,0.15,2.29,5.72,follow
UCLNRA0PN39,llm-control,2,2,1,follow,1700,500,0.2941176471,13,4.57,follow
UCLNRA0PN39,llm-control,2,3,0,decline,1200,,,4.75,-2.19,follow
UCLNRA0PN39,llm-control,2,4,1,follow,1200,400,0.3333333333,4.9,4.03,follow
UCLNRA0PN39,llm-control,3,3,1,follow,1800,200,0.1111111111,12,-0.28,follow
UCLNRA0PN39,llm-control,3,4,0,decline,1600,,,9.5,-3.9,follow
UCLNRA0PN39,llm-control,4,1,0,decline,2600,,,5,-12.69,follow
UCLNRA0PN39,llm-control,4,2,0,decline,2600,,,0.95,-3.55,follow
UCLNRA0PN39,llm-control,4,3,1,unfollow,2600,313.9,,-1.27,-0.21,unfollow
UCLNRA0PN39,llm-control,4,4,1,unfollow,2913.9,415.82,,-4.9,6.47,unfollow
UCLNRA0PN39,llm-control,5,4,1,unfollow,1329.72,212.8,,-11,-2.11,unfollow
